 time,Q,Q_aero,Q_solar
        9754 ,  -1186.648     ,  -1607.344     ,   262.6959    
        9755 ,  -1185.412     ,  -1606.108     ,   262.6959    
        9756 ,  -1183.877     ,  -1604.574     ,   262.6969    
        9757 ,  -1184.581     ,  -1605.279     ,   262.6985    
        9758 ,  -1185.398     ,  -1606.098     ,   262.6999    
        9759 ,  -1188.067     ,  -1608.768     ,   262.7006    
        9760 ,  -1186.943     ,  -1607.643     ,   262.7003    
        9761 ,  -1184.172     ,  -1604.871     ,   262.6993    
        9762 ,  -1184.992     ,  -1605.690     ,   262.6985    
        9763 ,  -1185.818     ,  -1606.515     ,   262.6978    
        9764 ,  -1185.406     ,  -1606.103     ,   262.6977    
        9765 ,  -1184.994     ,  -1605.692     ,   262.6979    
        9766 ,  -1184.583     ,  -1605.281     ,   262.6979    
        9767 ,  -1184.993     ,  -1605.691     ,   262.6980    
        9768 ,  -1184.280     ,  -1604.978     ,   262.6982    
        9769 ,  -1184.993     ,  -1605.691     ,   262.6983    
        9770 ,  -1184.994     ,  -1605.692     ,   262.6977    
        9771 ,  -1186.538     ,  -1607.235     ,   262.6975    
        9772 ,  -1186.231     ,  -1606.929     ,   262.6974    
        9773 ,  -1185.820     ,  -1606.517     ,   262.6972    
        9774 ,  -1184.283     ,  -1604.980     ,   262.6972    
        9775 ,  -1183.465     ,  -1604.163     ,   262.6974    
        9776 ,  -1183.465     ,  -1604.162     ,   262.6976    
        9777 ,  -1184.995     ,  -1605.692     ,   262.6977    
        9778 ,  -1186.230     ,  -1606.927     ,   262.6978    
        9779 ,  -1184.282     ,  -1604.980     ,   262.6974    
        9780 ,  -1186.232     ,  -1606.929     ,   262.6972    
        9781 ,  -1185.819     ,  -1606.516     ,   262.6974    
        9782 ,  -1186.232     ,  -1606.929     ,   262.6973    
        9783 ,  -1186.538     ,  -1607.236     ,   262.6974    
        9784 ,  -1188.078     ,  -1608.776     ,   262.6974    
        9785 ,  -1188.897     ,  -1609.595     ,   262.6972    
        9786 ,  -1188.185     ,  -1608.881     ,   262.6968    
        9787 ,  -1187.779     ,  -1608.476     ,   262.6965    
        9788 ,  -1186.234     ,  -1606.931     ,   262.6965    
        9789 ,  -1184.998     ,  -1605.695     ,   262.6967    
        9790 ,  -1183.061     ,  -1603.758     ,   262.6972    
        9791 ,  -1183.464     ,  -1604.162     ,   262.6978    
        9792 ,  -1183.058     ,  -1603.756     ,   262.6981    
        9793 ,  -1183.059     ,  -1603.757     ,   262.6978    
        9794 ,  -1181.535     ,  -1602.232     ,   262.6967    
        9795 ,  -1182.351     ,  -1603.048     ,   262.6962    
        9796 ,  -1182.352     ,  -1603.048     ,   262.6960    
        9797 ,  -1180.012     ,  -1600.708     ,   262.6960    
        9798 ,  -1179.604     ,  -1600.300     ,   262.6961    
        9799 ,  -1180.723     ,  -1601.419     ,   262.6962    
        9800 ,  -1179.196     ,  -1599.892     ,   262.6965    
        9801 ,  -1179.602     ,  -1600.299     ,   262.6967    
        9802 ,  -1179.602     ,  -1600.299     ,   262.6967    
        9803 ,  -1179.603     ,  -1600.299     ,   262.6966    
        9804 ,  -1177.668     ,  -1598.365     ,   262.6964    
        9805 ,  -1178.075     ,  -1598.772     ,   262.6968    
        9806 ,  -1178.074     ,  -1598.771     ,   262.6971    
        9807 ,  -1177.665     ,  -1598.362     ,   262.6973    
        9808 ,  -1177.260     ,  -1597.957     ,   262.6974    
        9809 ,  -1177.260     ,  -1597.958     ,   262.6972    
        9810 ,  -1176.037     ,  -1596.734     ,   262.6972    
        9811 ,  -1176.443     ,  -1597.140     ,   262.6972    
        9812 ,  -1174.510     ,  -1595.208     ,   262.6972    
        9813 ,  -1174.105     ,  -1594.802     ,   262.6969    
        9814 ,  -1173.802     ,  -1594.499     ,   262.6964    
        9815 ,  -1174.921     ,  -1595.617     ,   262.6963    
        9816 ,  -1175.329     ,  -1596.026     ,   262.6963    
        9817 ,  -1172.174     ,  -1592.870     ,   262.6961    
        9818 ,  -1171.056     ,  -1591.751     ,   262.6959    
        9819 ,  -1170.653     ,  -1591.348     ,   262.6948    
        9820 ,  -1170.244     ,  -1590.939     ,   262.6953    
        9821 ,  -1170.242     ,  -1590.938     ,   262.6958    
        9822 ,  -1171.055     ,  -1591.751     ,   262.6962    
        9823 ,  -1171.055     ,  -1591.751     ,   262.6961    
        9824 ,  -1170.650     ,  -1591.345     ,   262.6958    
        9825 ,  -1171.057     ,  -1591.753     ,   262.6954    
        9826 ,  -1171.466     ,  -1592.161     ,   262.6954    
        9827 ,  -1172.991     ,  -1593.687     ,   262.6953    
        9828 ,  -1174.215     ,  -1594.910     ,   262.6953    
        9829 ,  -1176.448     ,  -1597.144     ,   262.6957    
        9830 ,  -1176.147     ,  -1596.843     ,   262.6953    
        9831 ,  -1177.676     ,  -1598.370     ,   262.6942    
        9832 ,  -1177.676     ,  -1598.370     ,   262.6942    
        9833 ,  -1176.557     ,  -1597.251     ,   262.6945    
        9834 ,  -1177.267     ,  -1597.962     ,   262.6952    
        9835 ,  -1176.856     ,  -1597.552     ,   262.6955    
        9836 ,  -1178.080     ,  -1598.776     ,   262.6953    
        9837 ,  -1180.014     ,  -1600.710     ,   262.6953    
        9838 ,  -1179.607     ,  -1600.302     ,   262.6953    
        9839 ,  -1179.201     ,  -1599.896     ,   262.6949    
        9840 ,  -1179.610     ,  -1600.304     ,   262.6945    
        9841 ,  -1180.015     ,  -1600.710     ,   262.6952    
        9842 ,  -1180.728     ,  -1601.422     ,   262.6949    
        9843 ,  -1177.677     ,  -1598.371     ,   262.6938    
        9844 ,  -1176.861     ,  -1597.555     ,   262.6942    
        9845 ,  -1181.134     ,  -1601.829     ,   262.6950    
        9846 ,  -1180.422     ,  -1601.117     ,   262.6952    
        9847 ,  -1183.070     ,  -1603.765     ,   262.6946    
        9848 ,  -1184.294     ,  -1604.988     ,   262.6940    
        9849 ,  -1189.013     ,  -1609.707     ,   262.6935    
        9850 ,  -1192.882     ,  -1613.576     ,   262.6937    
        9851 ,  -1193.595     ,  -1614.288     ,   262.6935    
        9852 ,  -1199.502     ,  -1620.196     ,   262.6937    
        9853 ,  -1204.083     ,  -1624.777     ,   262.6937    
        9854 ,  -1206.122     ,  -1626.815     ,   262.6937    
        9855 ,  -1210.807     ,  -1631.500     ,   262.6927    
        9856 ,  -1209.996     ,  -1630.688     ,   262.6923    
        9857 ,  -1209.182     ,  -1629.874     ,   262.6922    
        9858 ,  -1211.521     ,  -1632.214     ,   262.6924    
        9859 ,  -1213.860     ,  -1634.554     ,   262.6932    
        9860 ,  -1213.857     ,  -1634.551     ,   262.6941    
        9861 ,  -1214.671     ,  -1635.366     ,   262.6948    
        9862 ,  -1213.447     ,  -1634.142     ,   262.6949    
        9863 ,  -1214.671     ,  -1635.365     ,   262.6948    
        9864 ,  -1216.201     ,  -1636.896     ,   262.6944    
        9865 ,  -1214.979     ,  -1635.672     ,   262.6939    
        9866 ,  -1211.516     ,  -1632.210     ,   262.6938    
        9867 ,  -1208.058     ,  -1628.751     ,   262.6933    
        9868 ,  -1206.835     ,  -1627.529     ,   262.6936    
        9869 ,  -1205.714     ,  -1626.408     ,   262.6942    
        9870 ,  -1202.555     ,  -1623.249     ,   262.6946    
        9871 ,  -1200.618     ,  -1621.313     ,   262.6949    
        9872 ,  -1197.153     ,  -1617.848     ,   262.6954    
        9873 ,  -1195.116     ,  -1615.811     ,   262.6955    
        9874 ,  -1194.404     ,  -1615.099     ,   262.6955    
        9875 ,  -1191.654     ,  -1612.349     ,   262.6955    
        9876 ,  -1190.125     ,  -1610.820     ,   262.6953    
        9877 ,  -1186.238     ,  -1606.934     ,   262.6953    
        9878 ,  -1184.290     ,  -1604.985     ,   262.6953    
        9879 ,  -1184.292     ,  -1604.987     ,   262.6947    
        9880 ,  -1180.425     ,  -1601.119     ,   262.6944    
        9881 ,  -1178.493     ,  -1599.187     ,   262.6941    
        9882 ,  -1175.338     ,  -1596.032     ,   262.6938    
        9883 ,  -1171.471     ,  -1592.165     ,   262.6940    
        9884 ,  -1168.010     ,  -1588.704     ,   262.6941    
        9885 ,  -1164.851     ,  -1585.545     ,   262.6947    
        9886 ,  -1162.508     ,  -1583.203     ,   262.6951    
        9887 ,  -1158.232     ,  -1578.927     ,   262.6950    
        9888 ,  -1152.030     ,  -1572.725     ,   262.6948    
        9889 ,  -1147.349     ,  -1568.043     ,   262.6943    
        9890 ,  -1142.257     ,  -1562.952     ,   262.6949    
        9891 ,  -1136.868     ,  -1557.561     ,   262.6933    
        9892 ,  -1131.883     ,  -1552.576     ,   262.6931    
        9893 ,  -1126.795     ,  -1547.489     ,   262.6935    
        9894 ,  -1121.704     ,  -1542.398     ,   262.6941    
        9895 ,  -1118.656     ,  -1539.350     ,   262.6945    
        9896 ,  -1111.635     ,  -1532.330     ,   262.6945    
        9897 ,  -1106.551     ,  -1527.245     ,   262.6945    
        9898 ,  -1102.280     ,  -1522.974     ,   262.6945    
        9899 ,  -1099.229     ,  -1519.924     ,   262.6947    
        9900 ,  -1093.737     ,  -1514.432     ,   262.6947    
        9901 ,  -1089.160     ,  -1509.856     ,   262.6952    
        9902 ,  -1084.892     ,  -1505.586     ,   262.6943    
        9903 ,  -1079.406     ,  -1500.100     ,   262.6945    
        9904 ,  -1076.760     ,  -1497.454     ,   262.6947    
        9905 ,  -1074.418     ,  -1495.113     ,   262.6949    
        9906 ,  -1071.678     ,  -1492.373     ,   262.6950    
        9907 ,  -1065.473     ,  -1486.168     ,   262.6945    
        9908 ,  -1061.177     ,  -1481.871     ,   262.6940    
        9909 ,  -1057.311     ,  -1478.005     ,   262.6935    
        9910 ,  -1053.455     ,  -1474.148     ,   262.6931    
        9911 ,  -1052.338     ,  -1473.031     ,   262.6931    
        9912 ,  -1048.476     ,  -1469.169     ,   262.6934    
        9913 ,  -1047.254     ,  -1467.948     ,   262.6938    
        9914 ,  -1043.797     ,  -1464.492     ,   262.6950    
        9915 ,  -1040.232     ,  -1460.928     ,   262.6961    
        9916 ,  -1034.031     ,  -1454.729     ,   262.6980    
        9917 ,  -1026.318     ,  -1447.013     ,   262.6949    
        9918 ,  -1018.327     ,  -1439.014     ,   262.6868    
        9919 ,  -1012.682     ,  -1433.356     ,   262.6741    
        9920 ,  -1005.518     ,  -1426.178     ,   262.6603    
        9921 ,  -1000.289     ,  -1420.935     ,   262.6463    
        9922 ,  -994.6411     ,  -1415.276     ,   262.6349    
        9923 ,  -988.5811     ,  -1409.208     ,   262.6268    
        9924 ,  -980.0643     ,  -1400.687     ,   262.6222    
        9925 ,  -971.5408     ,  -1392.162     ,   262.6211    
        9926 ,  -963.1227     ,  -1383.743     ,   262.6199    
        9927 ,  -955.7040     ,  -1376.326     ,   262.6217    
        9928 ,  -947.1781     ,  -1367.800     ,   262.6223    
        9929 ,  -940.6628     ,  -1361.283     ,   262.6203    
        9930 ,  -932.2527     ,  -1352.868     ,   262.6149    
        9931 ,  -923.8668     ,  -1344.472     ,   262.6055    
        9932 ,  -917.0054     ,  -1337.598     ,   262.5927    
        9933 ,  -911.7878     ,  -1332.364     ,   262.5764    
        9934 ,  -907.0934     ,  -1327.650     ,   262.5570    
        9935 ,  -900.3671     ,  -1320.903     ,   262.5356    
        9936 ,  -894.0559     ,  -1314.568     ,   262.5123    
        9937 ,  -890.8920     ,  -1311.380     ,   262.4876    
        9938 ,  -885.4044     ,  -1305.866     ,   262.4619    
        9939 ,  -881.1282     ,  -1301.564     ,   262.4355    
        9940 ,  -876.0464     ,  -1296.455     ,   262.4088    
        9941 ,  -872.0756     ,  -1292.457     ,   262.3817    
        9942 ,  -870.8438     ,  -1291.198     ,   262.3548    
        9943 ,  -867.2798     ,  -1287.607     ,   262.3273    
        9944 ,  -864.5317     ,  -1284.831     ,   262.2996    
        9945 ,  -864.1135     ,  -1284.385     ,   262.2716    
        9946 ,  -861.3633     ,  -1281.606     ,   262.2431    
        9947 ,  -863.9888     ,  -1284.202     ,   262.2137    
        9948 ,  -865.8014     ,  -1285.985     ,   262.1834    
        9949 ,  -862.2395     ,  -1282.393     ,   262.1537    
        9950 ,  -859.0925     ,  -1279.215     ,   262.1221    
        9951 ,  -862.2305     ,  -1282.321     ,   262.0908    
        9952 ,  -856.7529     ,  -1276.810     ,   262.0573    
        9953 ,  -857.8678     ,  -1277.890     ,   262.0223    
        9954 ,  -857.0608     ,  -1277.047     ,   261.9860    
        9955 ,  -854.0315     ,  -1273.979     ,   261.9480    
        9956 ,  -851.3020     ,  -1271.211     ,   261.9090    
        9957 ,  -847.4584     ,  -1267.328     ,   261.8691    
        9958 ,  -845.5452     ,  -1265.373     ,   261.8276    
        9959 ,  -843.9387     ,  -1263.724     ,   261.7848    
        9960 ,  -842.4370     ,  -1262.178     ,   261.7408    
        9961 ,  -842.4593     ,  -1262.155     ,   261.6959    
        9962 ,  -843.2928     ,  -1262.943     ,   261.6505    
        9963 ,  -845.2372     ,  -1264.842     ,   261.6053    
        9964 ,  -845.6606     ,  -1265.221     ,   261.5605    
        9965 ,  -844.1565     ,  -1263.674     ,   261.5172    
        9966 ,  -844.0576     ,  -1263.534     ,   261.4760    
        9967 ,  -845.1736     ,  -1264.610     ,   261.4366    
        9968 ,  -843.2478     ,  -1262.646     ,   261.3983    
        9969 ,  -842.3286     ,  -1261.690     ,   261.3614    
        9970 ,  -841.5083     ,  -1260.834     ,   261.3260    
        9971 ,  -839.8704     ,  -1259.162     ,   261.2916    
        9972 ,  -839.3489     ,  -1258.607     ,   261.2579    
        9973 ,  -835.7834     ,  -1255.008     ,   261.2244    
        9974 ,  -833.3311     ,  -1252.522     ,   261.1908    
        9975 ,  -830.8896     ,  -1250.045     ,   261.1554    
        9976 ,  -828.4337     ,  -1247.557     ,   261.1230    
        9977 ,  -824.4587     ,  -1243.548     ,   261.0889    
        9978 ,  -822.3975     ,  -1241.452     ,   261.0547    
        9979 ,  -818.0053     ,  -1237.026     ,   261.0207    
        9980 ,  -814.0353     ,  -1233.022     ,   260.9871    
        9981 ,  -810.4679     ,  -1229.422     ,   260.9539    
        9982 ,  -805.6837     ,  -1224.605     ,   260.9211    
        9983 ,  -803.2292     ,  -1222.118     ,   260.8883    
        9984 ,  -801.8837     ,  -1220.739     ,   260.8554    
        9985 ,  -801.3511     ,  -1220.175     ,   260.8234    
        9986 ,  -802.3419     ,  -1221.132     ,   260.7896    
        9987 ,  -801.1088     ,  -1219.865     ,   260.7565    
        9988 ,  -799.7584     ,  -1218.484     ,   260.7253    
        9989 ,  -798.1158     ,  -1216.808     ,   260.6921    
        9990 ,  -797.1826     ,  -1215.837     ,   260.6541    
        9991 ,  -794.7185     ,  -1213.343     ,   260.6243    
        9992 ,  -792.9735     ,  -1211.563     ,   260.5896    
        9993 ,  -791.3336     ,  -1209.888     ,   260.5545    
        9994 ,  -789.2889     ,  -1207.807     ,   260.5182    
        9995 ,  -786.7332     ,  -1205.214     ,   260.4807    
        9996 ,  -786.3179     ,  -1204.760     ,   260.4424    
        9997 ,  -784.5741     ,  -1202.978     ,   260.4038    
        9998 ,  -783.3491     ,  -1201.714     ,   260.3647    
        9999 ,  -780.0978     ,  -1198.421     ,   260.3233    
       10000 ,  -778.4611     ,  -1196.745     ,   260.2840    
       10001 ,  -775.6083     ,  -1193.853     ,   260.2444    
       10002 ,  -770.0225     ,  -1188.227     ,   260.2043    
       10003 ,  -768.7974     ,  -1186.960     ,   260.1629    
       10004 ,  -765.2472     ,  -1183.366     ,   260.1192    
       10005 ,  -764.3293     ,  -1182.402     ,   260.0728    
       10006 ,  -761.1932     ,  -1179.219     ,   260.0253    
